typeID,groupID,typeName,description,mass,volume,capacity,portionSize,raceID,basePrice,published,marketGroupID,iconID,soundID,graphicID
3681,226,Caldari Osprey Cruiser,"In YC114 each major empire faction, having been embroiled in a harrowing, extensive, long-term war, recognized the growing need for support and logistics functionality in their vessels during the kind of protracted interstellar warfare that might otherwise prove exhausting for its participants. Both Frigate and Cruiser-class ships were put under the microscope, and in the Caldari State the outcome of the re-evaluation process led, among other developments, to a redesign and redeployment of the Osprey. The Osprey originally offered excellent versatility and power for what was considered a comparably low price. After its redesign, its inbuilt mining technology - now a little creaky and long in the tooth - was gutted from the Osprey and replaced in its entirety with tech of a different type, capable of high energy and shield transfers.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,41
3682,226,Caldari Drake Battlecruiser,"Of the meticulous craftsmanship the Caldari are renowned for, the Drake was born. It was found beneath such a ship to rely on anything other than the time-honored combat tradition of missile fire, while the inclusion of sufficient CPU capabilities for decent electronic warfare goes without saying.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,3169
3683,1042,Oxygen,"Oxygen is a commodity in constant demand. While most stations have their own supply units, smaller depots and space crafts rely on imports.",0E-10,0.1900000000,0E-10,1,None,95.0000,1,1334,1183,None,0
3684,226,Caldari Ferox Battlecruiser,"Designed as much to look like a killing machine as to be one, the Ferox will strike fear into the heart of anyone unlucky enough to get caught in its crosshairs. With the potential for sizable armament as well as tremendous electronic warfare capability, this versatile gunboat is at home in a great number of scenarios.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,2382
3685,280,Hydrogen Batteries,The use of hydrogen batteries has become an international standard both in industry and in the public domain; they are a particularly common power supply in off-world habitats such as space stations.,1500.0000000000,1.0000000000,0E-10,1,None,500.0000,1,20,1184,None,0
3686,226,Caldari Raven Battleship,"The Raven is the powerhouse of the Caldari Navy. With its myriad launcher slots and powerful shields, few ships can rival it in strength or majesty.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,43
3687,280,Electronic Parts,"These basic elements of all electronic hardware are sought out by those who require spare parts in their hardware. Factories and manufacturers take these parts and assemble them into finished products, which are then sold on the market.",1000.0000000000,1.0000000000,0E-10,1,None,750.0000,1,20,1185,None,0
3688,226,Caldari Rokh Battleship,"Having long suffered the lack of an adequate hybrid platform, the Caldari State's capsule pilots found themselves rejoicing as the Rokh's design specs were released. A fleet vessel if ever there was one, this far-reaching and durable beast is expected to see a great deal of service on battlefields near and far.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,3170
3689,1034,Mechanical Parts,"These basic elements of all mechanical hardware can come in virtually any shape and size, although composite or modular functionality is highly advantageous in today's competitive market. Factories and manufacturers take these parts and assemble them into finished products, which are then sold on the market.",0E-10,0.7500000000,0E-10,1,4,600.0000,1,1335,1186,None,0
3690,226,Caldari Scorpion Battleship,"The first Scorpion-class battleship was launched only a couple of years ago, and those that have been built are considered to be prototypes. Little is known of its capabilities, but what has been garnered suggests that the Scorpion is crammed to the brink with sophisticated hi-tech equipment that few can match.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,50
3691,1034,Synthetic Oil,"Since original oil can be harvested only from a world with a long biological history, synthetic oil has become frequently produced in laboratories all over known space.",0E-10,0.7500000000,0E-10,1,None,320.0000,1,1335,1187,None,0
3693,1034,Fertilizer,"Fertilizer is particularly valued on agricultural worlds, where there is a constant demand for all commodities that boost export value.",0E-10,0.7500000000,0E-10,1,None,200.0000,1,1335,1188,None,0
3695,1034,Polytextiles,"Composite materials, both synthetic and natural, are used in the creation of polytextiles, durable fabrics that see widespread use in the clothing industry, solar sail manufacture, and even classic art.",200.0000000000,0.7500000000,0E-10,1,None,400.0000,1,1335,1189,None,0
3697,1034,Silicate Glass,"Silicate glass is a common construction material, in constant demand throughout New Eden, whether in planetary structures or reinforced for use in space vessels.",0E-10,0.7500000000,0E-10,1,None,185.0000,1,1335,1190,None,0
3699,280,Quafe,"Quafe is the name of the most popular soft drink in the universe, manufactured by a Gallentean company bearing the same name. Like so many soft drinks, it was initially intended as a medicine for indigestion and tender stomachs, but the refreshing effects of the drink appealed to everyone and the drink quickly became tremendously popular. Quafe is one of the best recognized brands in the whole EVE universe and can be found in every corner of it.",500.0000000000,0.1000000000,0E-10,1,None,50.0000,1,492,1191,None,0
3701,314,Certification Results,"These complicated certification results may mean little to the layman's eye, but can prove valuable in the right hands.",1.0000000000,0.1000000000,0E-10,1,None,None,1,None,1192,None,0
3703,313,Nerve Sticks,This booster is used as a stress-reliever and is ingested with a sip of water.,10.0000000000,0.2000000000,0E-10,1,None,2500.0000,1,491,1193,None,0
3704,226,Gallente Dominix Battleship,"The Dominix is one of the old warhorses dating back to the Gallente-Caldari War. While no longer regarded as the king of the hill, it is by no means obsolete. Its formidable hulk and powerful drone arsenal means that anyone not in the largest and latest battleships will regret ever locking horns with it.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,318
3705,313,Crash,This expensive booster is highly addictive and has been known to cause heart attacks and seizures.,5.0000000000,0.2000000000,0E-10,1,None,1100.0000,1,491,1194,None,0
3706,226,Gallente Hyperion Battleship,"Recognizing the necessity for a blaster platform to round out their high-end arsenal, the Federation Navy brought in top-level talent to work on the Hyperion. The result: one of the most lethal and versatile gunboats ever to take to the dark skies.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,3207
3707,313,Blue Pill,"This booster causes forgetfulness and bliss, and may cause light hallucinations.",10.0000000000,0.2000000000,0E-10,1,None,2200.0000,1,491,1195,None,0
3708,226,Gallente Megathron Battleship,"The Megathron has established itself as one of the most feared and respected battleships around. Since its first appearance almost two decades ago it has seen considerable service in the troublesome regions on the outskirts of the Federation, helping to expand and defend Gallentean influence there.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,64
3709,313,Drop,"This highly hallucinogenic booster can easily cause temporary dementia. It is commonly poured into a wet rag, which is then laid over, or bound across, sensitive parts of the skin.",5.0000000000,0.2000000000,0E-10,1,None,1000.0000,1,491,1196,None,0
3710,226,Gallente Nyx Carrier,"The Nyx is a gigantic homage to a figure much loved in Gallente society. The ship's design is based on the scepter of Doule dos Rouvenor III, the king who, during his peaceful 36-year reign, was credited with laying the foundation for the technologically and socially progressive ideologies which have pervaded Gallente thought in the millennia since. Indeed, the Nyx itself is emblematic of the Gallenteans' love for progress; packed to the ergonomic brim with the latest in cutting-edge advancements, it is a proud reminder of the things that make the Federation what it is.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,2909
3711,313,X-Instinct,"Abusers of this booster have reported surreal visions and altered perceptions of the world around them. The subject becomes blissful and content, but highly analytical of the surroundings.",800.0000000000,1.0000000000,0E-10,1,None,13500.0000,1,491,1206,None,0
3712,226,Gallente Thanatos Carrier,"Sensing the need for a more moderately-priced version of the Nyx, Federation Navy authorities commissioned the design of the Thanatos. Designed to act primarily as a fighter carrier for small- to mid-scale engagements, its significant defensive capabilities and specially-fitted fighter bays make it ideal for its intended purpose.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,2932
3713,313,Vitoc,"The Vitoc booster has become more than a simple strategy by the Amarrians in controling their slaves. With the Vitoc method, slaves are injected with a toxic chemical substance that is fatal unless the recipient receives a constant supply of an antidote. The method first appeared a few centuries ago when the Amarrians started manning some of their space ships with slaves. As space crew the slaves had to be cajoled into doing complex, often independent work, making older methods of slave control undesirable. Although the more conventional ways of subduing slaves with force (actual or threat of) are still widely used in other forced labor areas, the Vitoc method has proven itself admirably for the fleet.",800.0000000000,0.5000000000,0E-10,1,None,9300.0000,1,491,1207,None,0
3714,226,Gallente Moros Dreadnought,"Of all the dreadnoughts currently in existence, the versatile Moros possesses perhaps the greatest capacity to fend off smaller hostiles by itself while concentrating on its primary capital target. By virtue of its protean array of point defense capabilities - including a drone bay capable of fielding vast amounts of drones to safeguard the behemoth - the Moros is single-handedly capable of turning the tide in a fleet battle.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,2744
